"Time","BORR Arbor Relay Air RelativeHumidity rhmax %","BORR Arbor Relay Air RelativeHumidity rhmin %","BORR Arbor Relay Air Speed wsmsuwvt m/s","BORR Arbor Relay Air Temperature airtcavg degC","BORR Arbor Relay Air Temperature winddirsduwvt °","BORR Arbor Relay Rainfall mm","BORR Arbor Relay Solar Radiation Average W/m^2"
"2022-10-01 07:20:00",43.8,42.5,0.206,19.56,27.17,0,16
"2022-10-01 07:30:00",45.7,42.5,0.154,19.21,58.32,0,18
"2022-10-01 07:40:00",43.8,41.7,0.549,19.93,15.62,0,43
"2022-10-01 07:50:00",44.7,42.1,0.328,20.01,15.58,0,165
"2022-10-01 08:00:00",48.5,44,0.385,19.43,21.33,0,257
"2022-10-01 08:10:00",49.5,44.3,0.063,19.99,71.61,0,284
"2022-10-01 08:20:00",49,43.4,0.439,20.71,24.57,0,171
"2022-10-01 08:30:00",46.5,43.1,0.919,20.47,10.68,0,46
"2022-10-01 08:40:00",48.9,44.9,1.69,19.57,8.47,0,53
"2022-10-01 08:50:00",49,43.7,2.066,19.54,8.15,0,110
"2022-10-01 09:00:00",48.2,44.8,2.034,19.44,11.34,0,278
"2022-10-01 09:10:00",47.9,43.7,1.869,19.8,12.59,0,140
"2022-10-01 09:20:00",46.4,43.3,1.495,20.18,17,0,36
"2022-10-01 09:30:00",46.1,40.8,1.765,20.69,11.8,0,49
"2022-10-01 09:40:00",50.2,43.2,2.376,20.58,13.93,0,120
"2022-10-01 09:50:00",50.9,45.1,2.551,20.51,14.54,0,63
"2022-10-01 10:00:00",51.2,45.8,2.82,20.56,13.41,0,104
"2022-10-01 10:10:00",53.2,44.6,2.73,20.45,13.74,0,122
"2022-10-01 10:20:00",54.6,47.6,2.356,20.64,16.44,0,64
"2022-10-01 10:30:00",54.6,46.2,2.607,20.49,14.31,0,43
"2022-10-01 10:40:00",57.1,47.1,2.579,20.22,16.29,0,98
"2022-10-01 10:50:00",56.9,50.2,2.506,20.32,16.25,0,66
"2022-10-01 11:00:00",57.2,47,2.734,20.28,14.07,0,125
"2022-10-01 11:10:00",57.7,47.3,2.647,20.48,18.2,0,179
"2022-10-01 11:20:00",58.5,50.2,2.762,20.3,17.07,0,85
"2022-10-01 11:30:00",59,52,3.014,20.14,18.64,0,99
"2022-10-01 11:40:00",58.8,48.8,3.011,20.63,17.9,0,106
"2022-10-01 11:50:00",60.2,50,2.94,20.48,16.07,0,261
"2022-10-01 12:00:00",61.4,53.2,3.201,20.38,17.38,0,727
"2022-10-01 12:10:00",63.7,51.9,3.293,20.2,16.31,0,735
"2022-10-01 12:20:00",62.6,50.8,2.796,20.33,18.57,0,734
"2022-10-01 12:30:00",64.2,52.5,3.307,20.22,18,0,733
"2022-10-01 12:40:00",64.8,53.7,2.927,20.3,21.53,0,730
"2022-10-01 12:50:00",63.9,54.2,2.849,20.21,19.76,0,725
"2022-10-01 13:00:00",64.6,50.6,3.059,20.47,20.15,0,718
"2022-10-01 13:10:00",64.1,54.2,3.144,20.23,20.65,0,709
"2022-10-01 13:20:00",63.4,53.1,2.896,20.27,18.63,0,699
"2022-10-01 13:30:00",63,49.7,2.852,20.68,19.57,0,688
"2022-10-01 13:40:00",60.9,48.6,2.448,21,19.73,0,674
"2022-10-01 13:50:00",61.1,46.1,2.93,20.93,17.4,0,659
"2022-10-01 14:00:00",60,48.2,2.56,21,22.24,0,643
"2022-10-01 14:10:00",58.8,46.6,2.269,21.48,19.92,0,625
"2022-10-01 14:20:00",58.4,49.9,2.59,21.37,22.35,0,606
"2022-10-01 14:30:00",58.3,47,2.287,21.63,19.27,0,583
"2022-10-01 14:40:00",58.4,45,2.786,21.79,21.84,0,560
"2022-10-01 14:50:00",59.7,50,3.323,21.45,15.04,0,537
"2022-10-01 15:00:00",61.9,50.9,3.302,20.94,15.94,0,494
"2022-10-01 15:10:00",62.7,53.6,3.496,20.87,16.48,0,368
"2022-10-01 15:20:00",62.9,54.8,3.305,20.85,18.71,0,232
"2022-10-01 15:30:00",62.8,51.6,3.597,20.8,13.52,0,117
"2022-10-01 15:40:00",63.5,53.4,2.772,20.81,21,0,222
"2022-10-01 15:50:00",64.3,53.8,3.163,20.71,14.59,0,153
"2022-10-01 16:00:00",65,56.8,2.91,20.54,16.59,0,148
"2022-10-01 16:10:00",66.5,59.6,3.075,20.1,15.12,0,185
"2022-10-01 16:20:00",68.1,59.2,3.297,20.03,12.16,0,198
"2022-10-01 16:30:00",67.7,60.6,3.242,19.76,13.41,0,162
"2022-10-01 16:40:00",69.7,63,3.289,19.35,12.13,0,102
"2022-10-01 16:50:00",71,65.1,3.255,18.88,14.29,0,114
"2022-10-01 17:00:00",73.3,64.9,3.238,18.35,16.52,0,70
"2022-10-01 17:10:00",75.2,68.5,2.87,17.95,14.63,0,47
"2022-10-01 17:20:00",76.7,71.1,2.67,17.35,12.41,0,60
"2022-10-01 17:30:00",78.4,73.4,2.443,16.88,16.88,0,25
"2022-10-01 17:40:00",79.9,76.1,1.838,16.39,16.28,0,25
"2022-10-01 17:50:00",82.2,79.1,1.38,15.87,13.54,0,10
"2022-10-01 18:00:00",82.5,81.2,0.705,15.52,17.65,0,1
"2022-10-01 18:10:00",83.1,80.8,0.336,15.37,46.93,0,0
"2022-10-01 18:20:00",82.6,81,0.358,15.34,30.54,0,0
"2022-10-01 18:30:00",84.5,82.6,0.404,15.05,13.7,0,0
"2022-10-01 18:40:00",84.6,83.4,0.418,15.03,27.67,0,0
"2022-10-01 18:50:00",87.7,84.2,0.742,14.89,18.46,0,0
"2022-10-01 19:00:00",90.7,87.3,1.058,14.04,11.75,0,0
"2022-10-01 19:10:00",92,90.1,1.041,13.72,15.58,0,0
"2022-10-01 19:20:00",91.7,90.9,0.272,13.71,30.17,0,0
"2022-10-01 19:30:00",93.1,91.4,0.272,13.55,54.58,0,0
"2022-10-01 19:40:00",92.4,88.8,0.302,13.79,34.24,0,0
"2022-10-01 19:50:00",94.6,90.9,0.644,13.43,18.31,0,0
"2022-10-01 20:00:00",94.9,93.7,0.217,13.37,26.25,0,0
"2022-10-01 20:10:00",96.1,94.6,0.175,13.3,32.56,0,0
"2022-10-01 20:20:00",98.8,94.5,0.827,13.09,17.98,0,0
"2022-10-01 20:30:00",99.6,98.2,0.894,12.6,8.66,0,0
"2022-10-01 20:40:00",99.9,96.9,0.353,12.48,35.73,0,0
"2022-10-01 20:50:00",99.6,97.7,0.166,12.34,57.94,0,0
"2022-10-01 21:00:00",99.7,98.2,0.032,12.14,70.71,0,0
"2022-10-01 21:10:00",99.1,95.8,0.192,12.15,59.76,0,0
"2022-10-01 21:20:00",99.1,94.7,0.373,12.3,26.19,0,0
"2022-10-01 21:30:00",94.5,91.6,0.988,13.23,4.794,0,0
"2022-10-01 21:40:00",97.4,91.8,0.528,13.3,19.94,0,0
"2022-10-01 21:50:00",98.2,91.6,0.977,13.15,6.531,0,0
"2022-10-01 22:00:00",92.6,88.3,0.808,14.45,9.48,0,0
"2022-10-01 22:10:00",100,93.2,0.247,12.83,53.29,0,0
"2022-10-01 22:20:00",100,84.8,0.956,13.83,10.28,0,0
"2022-10-01 22:30:00",87,81.4,0.388,15.16,38.81,0,0
"2022-10-01 22:40:00",100,83.4,0.331,13.74,40.67,0,0
"2022-10-01 22:50:00",100,100,0.595,11.02,27.69,0,0
"2022-10-01 23:00:00",100,89.7,0.511,11.27,25.45,0,0
"2022-10-01 23:10:00",91.2,84.9,0.429,13.25,19.97,0,0
"2022-10-01 23:20:00",89.1,84.8,0.508,13.55,16.67,0,0
"2022-10-01 23:30:00",100,85.7,0.065,12.12,68.72,0,0
"2022-10-01 23:40:00",100,97.1,0.066,11.39,70.05,0,0
"2022-10-01 23:50:00",97.3,79.4,0.679,13.01,15.09,0,0
"2022-10-02 00:00:00",85.9,78.8,0.392,14.13,31.8,0,0
"2022-10-02 00:10:00",98.6,79.1,0.287,13.85,55.52,0,0
"2022-10-02 00:20:00",100,91.8,0.3,11.42,52.39,0,0
"2022-10-02 00:30:00",95,75.8,0.134,13.24,62.12,0,0
"2022-10-02 00:40:00",86.3,73.7,0.315,14.36,32.64,0,0
"2022-10-02 00:50:00",75.1,71.6,0.752,15.23,5.93,0,0
"2022-10-02 01:00:00",81.2,70.7,0.242,14.54,50.48,0,0
"2022-10-02 01:10:00",83.8,71.3,0.4,14.04,27.8,0,0
"2022-10-02 01:20:00",71.7,66.4,0.336,15.1,16.63,0,0
"2022-10-02 01:30:00",81.7,64.8,0.093,15.02,68.84,0,0
"2022-10-02 01:40:00",92.6,81.8,0.165,12,70.55,0,0
"2022-10-02 01:50:00",86.1,75.2,0.196,12.98,52.02,0,0
"2022-10-02 02:00:00",89,76,0.064,12.06,73.74,0,0
"2022-10-02 02:10:00",87,80.8,0.253,11.79,46.17,0,0
"2022-10-02 02:20:00",89.3,79.2,0.343,11.73,40.99,0,0
"2022-10-02 02:30:00",87.6,78.5,0.203,11.46,56.07,0,0
"2022-10-02 02:40:00",92.4,82.6,0.126,11.11,62.58,0,0
"2022-10-02 02:50:00",91.9,88.8,0.148,10.85,59.45,0,0
"2022-10-02 03:00:00",95.3,87.7,0.599,10.46,33.7,0,0
"2022-10-02 03:10:00",96.8,93.2,0.345,10.31,47.46,0,0
"2022-10-02 03:20:00",96,89.2,0.219,10.65,49.31,0,0
"2022-10-02 03:30:00",96.9,92.1,0.259,10.28,48.16,0,0
"2022-10-02 03:40:00",92.3,66.3,0.426,12.27,43.65,0,0
"2022-10-02 03:50:00",82.4,65.5,0.167,12.58,67.75,0,0
"2022-10-02 04:00:00",72.6,65,0.718,13.25,10.53,0,0
"2022-10-02 04:10:00",65.3,62.5,0.859,14.07,9.09,0,0
"2022-10-02 04:20:00",83.4,64.4,0.374,14.01,49.5,0,0
"2022-10-02 04:30:00",97.8,85.1,1.112,10.34,23.27,0,0
"2022-10-02 04:40:00",98,95.6,0.38,9.95,48.86,0,0
"2022-10-02 04:50:00",98.4,96.1,0.864,9.68,13.35,0,0
"2022-10-02 05:00:00",98.4,96.8,1.23,9.7,18.35,0,0
"2022-10-02 05:10:00",99.4,97.9,0.917,9.65,19.06,0,0
"2022-10-02 05:20:00",100,99,0.47,9.51,43.95,0,0
"2022-10-02 05:30:00",100,98.1,0.054,9.61,74.41,0,0
"2022-10-02 05:40:00",100,98.3,0.687,9.83,22.34,0,0
"2022-10-02 05:50:00",100,99,0.767,9.85,14.02,0,0
"2022-10-02 06:00:00",100,99.1,0.945,10.07,12.85,0,0
"2022-10-02 06:10:00",99.9,98.7,1.214,10.33,22.23,0,1
"2022-10-02 06:20:00",100,99.4,0.557,10.4,24.39,0,3
"2022-10-02 06:30:00",100,100,0.767,10.38,29.32,0,6
"2022-10-02 06:40:00",100,100,0.824,10.23,25.49,0,11
"2022-10-02 06:50:00",100,100,0.682,10.29,48.13,0,15
"2022-10-02 07:00:00",100,100,0.909,10.29,24.33,0.017,22
"2022-10-02 07:10:00",100,100,0.513,10.34,38.75,0,33
"2022-10-02 07:20:00",100,100,0.563,10.38,17.63,0,42
"2022-10-02 07:30:00",100,100,0.702,10.39,13.29,0,51
"2022-10-02 07:40:00",100,100,0.351,10.34,54.5,0,59
"2022-10-02 07:50:00",100,100,0.897,10.47,21.24,0.017,76
"2022-10-02 08:00:00",100,100,1.748,10.53,16.82,0.017,79
"2022-10-02 08:10:00",100,100,0.558,10.54,45.04,0,90
"2022-10-02 08:20:00",100,100,1.011,10.72,28.77,0,107
"2022-10-02 08:30:00",100,100,0.901,10.69,25.68,0,101
"2022-10-02 08:40:00",100,100,1.14,10.67,17.1,0,139
"2022-10-02 08:50:00",100,100,1.277,10.77,16.55,0,147
"2022-10-02 09:00:00",100,100,1.048,11.04,21.18,0,154
"2022-10-02 09:10:00",100,100,0.709,11.3,30.47,0,159
"2022-10-02 09:20:00",100,100,1.605,11.52,15.45,0,122
"2022-10-02 09:30:00",100,100,1.832,11.85,13.85,0,85
"2022-10-02 09:40:00",100,100,1.666,12.04,17.44,0,61
"2022-10-02 09:50:00",100,92.9,1.688,12.97,16.14,0,57
"2022-10-02 10:00:00",100,87.3,1.843,13.98,13.83,0,118
"2022-10-02 10:10:00",98.7,86.1,2.269,14.72,14.61,0,119
"2022-10-02 10:20:00",98.1,84,2.164,14.83,19.57,0,75
"2022-10-02 10:30:00",94.6,77.6,2.179,15.52,16,0,51
"2022-10-02 10:40:00",94.6,84,2.326,15.18,19.46,0,116
"2022-10-02 10:50:00",91.6,77.8,2.32,15.67,19.77,0,100
"2022-10-02 11:00:00",90.7,80.1,2.52,15.85,15.56,0,79
"2022-10-02 11:10:00",90.1,77.8,2.251,15.96,21.42,0,159
"2022-10-02 11:20:00",86.5,73.7,2.435,16.72,21.63,0,118
"2022-10-02 11:30:00",83.2,67.8,2.612,17.25,20.03,0,95
"2022-10-02 11:40:00",80,67.5,2.545,17.59,20.1,0,121
"2022-10-02 11:50:00",80.6,66.3,2.41,17.7,27.54,0,332
"2022-10-02 12:00:00",80.3,64.5,2.352,17.88,23.9,0,718
"2022-10-02 12:10:00",79.7,62.9,2.146,18.22,29.26,0,721
"2022-10-02 12:20:00",77.7,63.5,2.361,18.4,22.46,0,722
"2022-10-02 12:30:00",75.1,60.6,2.354,18.88,21.08,0,720
"2022-10-02 12:40:00",72.6,60.3,2.716,19.06,20.55,0,717
"2022-10-02 12:50:00",72.7,59.5,2.628,19.13,17.51,0,712
"2022-10-02 13:00:00",71.6,59.9,3.051,19.27,17.92,0,705
"2022-10-02 13:10:00",69.7,60.9,3.29,19.48,18.23,0,697
"2022-10-02 13:20:00",69.7,53.8,3.052,19.78,19.57,0,688
"2022-10-02 13:30:00",69.5,57.4,2.908,19.65,22.97,0,677
"2022-10-02 13:40:00",68.2,59.2,3.821,19.79,15.52,0,663
"2022-10-02 13:50:00",67.8,57.4,3.503,19.73,13.93,0,648
"2022-10-02 14:00:00",69.6,58.2,3.349,19.81,17.74,0,631
"2022-10-02 14:10:00",69.7,53.9,2.956,20.07,17.14,0,613
"2022-10-02 14:20:00",69.3,57.4,3.47,19.71,17.07,0,594
"2022-10-02 14:30:00",68.4,59,3.656,19.84,19.36,0,573
"2022-10-02 14:40:00",67.1,54.5,3.139,20.02,16.25,0,552
"2022-10-02 14:50:00",67.9,56.9,3.283,19.82,19.25,0,528
"2022-10-02 15:00:00",67,54.8,3.367,19.9,19.48,0,467
"2022-10-02 15:10:00",68.3,55.7,3.537,19.9,17.79,0,391
"2022-10-02 15:20:00",68.1,56.3,1.5,19.87,44.71,0,255
"2022-10-02 15:30:00",68,54.9,1.951,20.06,35.93,0,106
"2022-10-02 15:40:00",65.8,54.1,1.794,20.47,27.86,0,180
"2022-10-02 15:50:00",66.1,56.8,2.722,20.3,12.16,0,163
"2022-10-02 16:00:00",66.3,58.2,2.311,20.06,19.12,0,187
"2022-10-02 16:10:00",66.9,56.8,1.729,19.64,35.53,0,159
"2022-10-02 16:20:00",68,59.1,2.08,19.72,27,0,204
"2022-10-02 16:30:00",68,58.8,2.329,19.27,15.12,0,161
"2022-10-02 16:40:00",68.7,61.4,2.721,18.76,10.02,0,99
"2022-10-02 16:50:00",70.4,63.4,2.426,18.38,12.49,0,115
"2022-10-02 17:00:00",69.4,62.6,2,18.08,15.32,0,60
"2022-10-02 17:10:00",70.2,62.5,1.728,17.9,17.42,0,41
"2022-10-02 17:20:00",71.3,65.5,1.845,17.37,14.64,0,45
"2022-10-02 17:30:00",72,68.6,1.639,16.9,14.22,0,27
"2022-10-02 17:40:00",74.2,69.8,1.456,16.3,15.93,0,21
"2022-10-02 17:50:00",74.9,72.7,0.798,15.84,27.82,0,7
"2022-10-02 18:00:00",76.2,74.3,0.376,15.39,33.45,0,1
"2022-10-02 18:10:00",77.7,76.1,0.547,14.91,34.77,0,0
"2022-10-02 18:20:00",78.6,76.9,0.263,14.74,40.68,0,0
"2022-10-02 18:30:00",78.9,77.4,0.12,14.52,60.3,0,0
"2022-10-02 18:40:00",81,78.7,0.494,14.28,24.78,0,0
"2022-10-02 18:50:00",81.7,79.8,0.382,14.13,22.78,0,0
"2022-10-02 19:00:00",82.7,81,0.233,13.99,27.11,0,0
"2022-10-02 19:10:00",83.3,80.9,0.112,14.06,64.59,0,0
"2022-10-02 19:20:00",84.2,81.7,0.284,14.06,39.29,0,0
"2022-10-02 19:30:00",84.6,82.4,0.247,14.02,31.66,0,0
"2022-10-02 19:40:00",85.3,83.2,0.269,13.94,29.65,0,0
"2022-10-02 19:50:00",85.2,83.5,0.495,13.92,15.96,0,0
"2022-10-02 20:00:00",87.8,84.2,0.235,13.75,39.45,0,0
"2022-10-02 20:10:00",88,85,0.147,13.55,58.19,0,0
"2022-10-02 20:20:00",86.7,85.6,0.446,13.58,16.43,0,0
"2022-10-02 20:30:00",87.2,85.8,0.429,13.55,12.02,0,0
"2022-10-02 20:40:00",87.6,86.3,0.349,13.47,29.35,0,0
"2022-10-02 20:50:00",88,86.5,0.355,13.38,22.77,0,0
"2022-10-02 21:00:00",88.8,87.1,0.234,13.28,25.82,0,0
"2022-10-02 21:10:00",89.3,87.6,0.142,13.12,40.73,0,0
"2022-10-02 21:20:00",89.5,87.2,0.188,13.08,49.71,0,0
"2022-10-02 21:30:00",90.4,87.8,0.135,12.93,52.68,0,0
"2022-10-02 21:40:00",90.5,88.2,0.315,12.93,26.78,0,0
"2022-10-02 21:50:00",90.7,89,0.173,12.77,46.92,0,0
"2022-10-02 22:00:00",90.8,88.1,0.425,12.84,13.58,0,0
"2022-10-02 22:10:00",90.8,88.2,0.369,12.96,44.6,0,0
"2022-10-02 22:20:00",92.3,88.3,0.188,12.86,52.51,0,0
"2022-10-02 22:30:00",92.4,89.5,0.088,12.6,51.9,0,0
"2022-10-02 22:40:00",91.9,89.2,0.197,12.67,33.53,0,0
"2022-10-02 22:50:00",92.5,89.7,0.114,12.6,49.56,0,0
"2022-10-02 23:00:00",93.1,89.4,0.147,12.48,43.65,0,0
"2022-10-02 23:10:00",93.3,89.5,0.202,12.57,42.53,0,0
"2022-10-02 23:20:00",94.5,90.5,0.263,12.37,27.39,0,0
"2022-10-02 23:30:00",92.4,88.5,0.55,12.75,7.455,0,0
"2022-10-02 23:40:00",91.3,88.4,0.713,13.02,10.9,0,0
"2022-10-02 23:50:00",93.2,89,0.084,12.92,68.52,0,0
"2022-10-03 00:00:00",92.1,83.1,1.356,13.79,4.025,0,0
"2022-10-03 00:10:00",84.2,74.5,0.998,15.69,11.95,0,0
"2022-10-03 00:20:00",76.9,72.8,0.551,16.59,10.56,0,0
"2022-10-03 00:30:00",76.2,67.4,0.386,16.63,8.84,0,0
"2022-10-03 00:40:00",68.9,66.2,0.949,17.61,10.09,0,0
"2022-10-03 00:50:00",68,63.4,1.263,17.97,8.89,0,0
"2022-10-03 01:00:00",65.4,61,0.929,18.44,17.2,0,0
"2022-10-03 01:10:00",62.7,60.7,0.793,18.7,7.136,0,0
"2022-10-03 01:20:00",64,60.9,0.505,18.46,9.67,0,0
"2022-10-03 01:30:00",64.1,61.7,0.411,18.3,9.4,0,0
"2022-10-03 01:40:00",63.7,61.1,0.444,18.29,12.07,0,0
"2022-10-03 01:50:00",62.4,60.6,0.777,18.5,9.83,0,0
"2022-10-03 02:00:00",62.6,60.9,0.636,18.42,6.127,0,0
"2022-10-03 02:10:00",61.2,59.8,0.883,18.64,5.427,0,0
"2022-10-03 02:20:00",62.3,59.8,0.98,18.48,7.975,0,0
"2022-10-03 02:30:00",60.7,59.2,1.058,18.63,6.485,0,0
"2022-10-03 02:40:00",60.2,58.4,1.043,18.77,4.508,0,0
"2022-10-03 02:50:00",60,58.7,0.851,18.77,7.025,0,0
"2022-10-03 03:00:00",62.3,58.9,0.425,18.16,22.82,0,0
"2022-10-03 03:10:00",61.2,59.3,0.825,18.25,6.042,0,0
"2022-10-03 03:20:00",60.7,59,1.044,18.32,6.622,0,0
"2022-10-03 03:30:00",64.3,59.9,0.307,17.72,44.83,0,0
"2022-10-03 03:40:00",65.3,62.9,0.318,17.2,34.32,0,0
"2022-10-03 03:50:00",63.4,60.9,1.099,17.62,11.2,0,0
"2022-10-03 04:00:00",62.9,60.8,0.835,17.65,16.72,0,0
"2022-10-03 04:10:00",65.2,61,0.204,17.22,38.74,0,0
"2022-10-03 04:20:00",65,61.6,0.488,17.13,10.47,0,0
"2022-10-03 04:30:00",62.3,61,0.781,17.51,6.931,0,0
"2022-10-03 04:40:00",63.5,61.2,0.596,17.47,18.01,0,0
"2022-10-03 04:50:00",64.6,62.5,0.273,17.06,15.8,0,0
"2022-10-03 05:00:00",66.1,63.2,0.155,16.71,38.39,0,0
"2022-10-03 05:10:00",66.3,61.8,0.398,16.72,38.63,0,0
"2022-10-03 05:20:00",62.5,60.5,0.76,17.41,7.126,0,0
"2022-10-03 05:30:00",65.2,60.9,0.26,17,35.17,0,0
"2022-10-03 05:40:00",66.4,62.3,0.383,16.61,14.12,0,0
"2022-10-03 05:50:00",67.9,66.2,0.241,16.08,30.35,0,0
"2022-10-03 06:00:00",68.4,65.9,0.341,16.18,16.64,0,0
"2022-10-03 06:10:00",65.8,63.9,0.855,16.64,7.952,0,2
"2022-10-03 06:20:00",65.5,62.7,0.769,16.81,11.23,0,5
"2022-10-03 06:30:00",65.6,63.5,0.399,16.56,31.84,0,8
"2022-10-03 06:40:00",67.5,63,0.148,16.25,39.6,0,10
"2022-10-03 06:50:00",67.7,62.2,0.446,16.46,12.94,0,12
"2022-10-03 07:00:00",63.1,60.7,1.045,17.26,3.298,0,13
"2022-10-03 07:10:00",64.2,61,0.637,17.55,17.34,0,14
"2022-10-03 07:20:00",68.6,61.5,0.381,16.72,26.91,0,17
"2022-10-03 07:30:00",68.6,63.1,0.3,16.71,39.32,0,18
"2022-10-03 07:40:00",66.7,62.3,0.206,17.27,28.21,0,64
"2022-10-03 07:50:00",67.7,64.6,0.154,17.61,49.27,0,148
"2022-10-03 08:00:00",66.7,63.6,0.262,18.26,57.92,0,245
"2022-10-03 08:10:00",70.4,63.6,1.005,18.19,13.7,0,267
"2022-10-03 08:20:00",69.6,64.7,1.049,18.05,12.39,0,104
"2022-10-03 08:30:00",66.7,61.9,0.738,18.28,17.86,0,106
"2022-10-03 08:40:00",62.3,58.8,0.509,19.17,27.38,0,74
"2022-10-03 08:50:00",66.3,59.1,0.78,19.17,16.78,0,331
"2022-10-03 09:00:00",72.3,62.2,1.454,18.84,11.68,0,201
"2022-10-03 09:10:00",72.3,66.8,1.89,18.31,10.52,0,58
"2022-10-03 09:20:00",73.4,64.7,1.799,18.23,10.56,0,36
"2022-10-03 09:30:00",73.3,65.4,1.653,18.06,13.62,0,78
"2022-10-03 09:40:00",73,65.7,2.008,18.24,13.83,0,45
"2022-10-03 09:50:00",74.1,64.2,2.137,18.15,13.51,0,130
"2022-10-03 10:00:00",76.1,66.3,2.332,17.67,15.44,0,69
"2022-10-03 10:10:00",74.8,68.2,1.654,17.81,20.42,0,117
"2022-10-03 10:20:00",74.6,64.1,1.594,18.22,18.31,0,76
"2022-10-03 10:30:00",71.9,58.1,1.652,18.9,19.54,0,51
"2022-10-03 10:40:00",70.3,60.6,1.924,19.28,15.5,0,99
"2022-10-03 10:50:00",69.9,54.2,2.195,19.78,15.58,0,73
"2022-10-03 11:00:00",69.5,60,2.279,19.68,18.23,0,117
"2022-10-03 11:10:00",68.2,58.3,1.931,20.12,20.82,0,116
"2022-10-03 11:20:00",66.9,56.7,2.274,20.58,14.4,0,139
"2022-10-03 11:30:00",66.1,57.8,2.499,20.79,16.26,0,95
"2022-10-03 11:40:00",66.2,56.8,3.089,20.79,15.74,0,155
"2022-10-03 11:50:00",65.7,54.6,2.852,20.95,16.76,0,391
"2022-10-03 12:00:00",67.1,56.1,3.251,20.67,15.35,0,724
"2022-10-03 12:10:00",67.2,57.1,3.206,20.89,19.62,0,725
"2022-10-03 12:20:00",68.1,57.1,3.189,21.02,15.47,0,725
"2022-10-03 12:30:00",64.8,53.1,3.291,21.23,18.16,0,723
"2022-10-03 12:40:00",65.6,54.7,3.604,21.4,19.85,0,720
